BirdID	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
591	2000	18.79999924	NA	75	24.20000076	0	female
592	2000	18.29999924	NA	76	28.60000038	0	female
593	2000	19	NA	76	NA	1	male
593	2000	19.5	NA	78	26.10000038	1	male
593	2001	18.60000038	NA	78	26.5	1	male
593	2002	19	NA	80	25.39999962	1	male
593	2003	19.20000076	NA	78	26.25	1	male
593	2004	19	13.80000019	79	25.20000076	1	male
593	2004	19.10000038	13	79	25.39999962	1	male
593	2004	19.10000038	13	80	25.60000038	1	male
593	2004	19	13.5	80	NA	1	male
593	2005	19.29999924	13.39999962	80	26.20000076	1	male
594	2000	19.39999962	NA	80	29.70000076	1	male
594	2000	20.20000076	NA	79	28.89999962	1	male
594	2001	20.79999924	NA	80	28.10000038	1	male
594	2002	19.70000076	NA	80	26.10000038	1	male
595	2000	19.10000038	NA	76	30.10000038	0	female
595	2000	18.60000038	NA	72	29.70000076	0	female
595	2002	18.39999962	NA	75	25.89999962	0	female
596	2000	19.29999924	NA	80	29	1	male
597	2000	17.60000038	NA	79	27.29999924	1	male
597	2000	18.20000076	NA	78	27.70000076	1	male
597	2000	18	NA	77	29.79999924	1	male
597	2000	NA	NA	NA	NA	1	male
597	2001	18.10000038	NA	80	27.60000038	1	male
597	2001	17	NA	78	27.29999924	1	male
597	2003	18.60000038	14.19999981	78	28.25	1	male
598	2000	19	NA	78	31.60000038	0	female
598	2000	19.10000038	NA	76	31	0	female
598	2000	20	NA	75	33.09999847	0	female
598	2001	20	NA	80	29.39999962	0	female
598	2001	19.60000038	NA	78	28.29999924	0	female
599	2000	17.29999924	NA	79	27.10000038	1	male
599	2000	17.79999924	NA	78	28.79999924	1	male
600	2000	15.80000019	NA	78	26.60000038	1	male
600	2000	19.20000076	NA	77	25.60000038	1	male
600	2001	16.79999924	NA	78	25.39999962	1	male
600	2001	17.29999924	NA	77	NA	1	male
600	2001	15.80000019	NA	78	24.70000076	1	male
601	2000	18.79999924	NA	77	29.79999924	0	female
602	2000	18.10000038	NA	76	26.10000038	0	female
603	2000	18.29999924	NA	78	29.70000076	1	male
604	2000	18.60000038	NA	83	30.60000038	1	male
605	2000	19.70000076	NA	81	28.89999962	1	male
606	2000	18.60000038	NA	81	28.20000076	1	male
607	2000	18.70000076	NA	77	29.70000076	1	male
607	2001	19.5	NA	79	29.60000038	1	male
607	2002	18.70000076	NA	78	29.5	1	male
608	2000	19	NA	78	29.39999962	1	male
609	2000	18.39999962	NA	79	27.5	1	male
609	2004	18.5	NA	80	28.39999962	1	male
610	2000	17	NA	76	25.89999962	1	male
610	2000	17.89999962	NA	75	26	1	male
610	2001	18.5	NA	76	24.89999962	1	male
611	2000	19.10000038	NA	78	29.79999924	1	male
612	2000	18.10000038	NA	80	26.79999924	1	male
612	2000	19	NA	81	27	1	male
612	2000	18.29999924	NA	78	30.39999962	1	male
612	2000	18.70000076	NA	76	28.29999924	1	male
612	2001	17.60000038	NA	80	29.70000076	1	male
613	2000	19.20000076	NA	78	28.10000038	1	male
613	2000	19	NA	79	27.20000076	1	male
613	2001	17.79999924	NA	81	27.29999924	1	male
614	2000	19.39999962	NA	78	28.70000076	1	male
615	2000	18.5	NA	79	30.39999962	1	male
616	2000	19.39999962	NA	81	29.89999962	1	male
616	2000	20.20000076	NA	81	32.59999847	1	male
617	2000	18	NA	77	27.70000076	1	male
618	2000	18.89999962	NA	73	28.20000076	0	female
619	2000	19	NA	77	29.10000038	0	female
619	2000	19.60000038	NA	77	29.70000076	0	female
619	2001	19.79999924	NA	78	29.60000038	0	female
620	2000	19.5	NA	79	28	1	male
621	2000	17.89999962	NA	78	24.29999924	0	female
622	2000	18.10000038	NA	74	26.70000076	0	female
623	2000	19	NA	72	29.10000038	0	female
624	2000	19.20000076	NA	76	30.60000038	0	female
624	2000	19.5	NA	76	30.89999962	0	female
624	2001	19.39999962	NA	79	28.89999962	0	female
625	2000	17.60000038	NA	73	26.5	0	female
625	2000	16.89999962	NA	76	26.79999924	0	female
625	2001	17.10000038	NA	75	26.89999962	0	female
625	2001	17.10000038	NA	75	26.79999924	0	female
625	2002	16.79999924	NA	75	27.39999962	0	female
626	2000	18	NA	77	27.5	0	female
626	2000	17.70000076	NA	75	30.39999962	0	female
627	2000	18.29999924	NA	76	27.39999962	0	female
627	2000	17.60000038	NA	75	28.39999962	0	female
627	2000	17.20000076	NA	75	27.79999924	0	female
627	2003	17.79999924	13	74	26.25	0	female
627	2004	17.79999924	13.5	75	27.79999924	0	female
628	2000	19.10000038	NA	77	28.10000038	0	female
628	2001	18.5	NA	79	29.20000076	0	female
629	2000	19.89999962	NA	81	32	1	male
629	2000	20.5	NA	81	31.60000038	1	male
629	2001	19.29999924	NA	83	30.10000038	1	male
630	2001	18.39999962	NA	76	28.29999924	0	female
631	2001	17.79999924	NA	76	26.60000038	0	female
631	2002	18.29999924	NA	77	25.5	0	female
631	2004	18.5	14.30000019	77	26.79999924	0	female
632	2001	18.39999962	NA	77	29.20000076	1	male
633	2001	19	NA	74	31.39999962	1	male
633	2004	20	13.69999981	80	31.39999962	1	male
633	2004	19	13.5	80	31	1	male
634	2002	19.29999924	NA	71	26.39999962	0	female
635	2009	19.70000076	13.89999962	75	27.10000038	0	female
635	2009	19.70000076	13.69999981	75	25.10000038	0	female
635	2010	19.29999924	NA	76	26.10000038	0	female
636	2009	19.20000076	13.89999962	78	33	0	female
